name,name_hiragana,name_romaji,latitude,longitude,group_code,operator_name
星ヶ丘,ほしがおか,hoshigaoka,35.16277,136.98589,005488,名古屋市
本山,もとやま,motoyama,35.16338,136.96375,005482,名古屋市
上社,かみやしろ,kamiyashiro,35.17348,137.00659,005437,名古屋市
東山公園,ひがしやまこうえん,higashiyamakouen,35.16063,136.97264,005500,名古屋市
一社,いっしゃ,issha,35.1683,136.99599,005470,名古屋市
今池,いまいけ,imaike,35.16938,136.93754,005460,名古屋市
亀島,かめじま,kamejima,35.17755,136.87746,005423,名古屋市
池下,いけした,ikeshita,35.16783,136.94603,005473,名古屋市
中村公園,なかむらこうえん,nakamurakouen,35.16773,136.85493,005475,名古屋市
中村日赤,なかむらにっせき,nakamuranisseki,35.1727,136.8623,005440,名古屋市
覚王山,かくおうざん,kakuouzan,35.16655,136.95251,005478,名古屋市
伏見,ふしみ,fushimi,35.16913,136.89736,005464,名古屋市
高畑,たかばた,takabata,35.1391,136.85351,005564,名古屋市
本陣,ほんじん,honjin,35.17699,136.86725,005426,名古屋市
新栄町,しんさかえまち,shinnsakaemachi,35.17067,136.92011,005453,名古屋市
栄,さかえ,sakae,35.16977,136.9086,005459,名古屋市
岩塚,いわつか,iwatsuka,35.1582,136.85442,005504,名古屋市
日比野,ひびの,hibino,35.13277,136.89309,005579,名古屋市
六番町,ろくばんちょう,rokubanchou,35.12411,136.88839,005611,名古屋市
名古屋港,なごやこう,nagoyakou,35.09321,136.88192,005716,名古屋市
築地口,ついじぐち,tsuijiguchi,35.09995,136.8832,005697,名古屋市
港区役所,みなとくやくしょ,minatokuyakusho,35.10651,136.8848,005677,名古屋市
東海通,とうかいどおり,toukaidoori,35.11348,136.88605,005660,名古屋市
久屋大通,ひさやおおどおり,hisayaoodoori,35.17377,136.90799,005435,名古屋市
名古屋城,なごやじょう,nagoyajou,35.18147,136.90558,005413,名古屋市
平安通,へいあんどおり,heianndoori,35.19605,136.9298,005366,名古屋市
志賀本通,しがほんどおり,shigahonndoori,35.19628,136.92122,005365,名古屋市
矢場町,やばちょう,yabachou,35.16331,136.90873,005485,名古屋市
上前津,かみまえづ,kamimaezu,35.15743,136.90665,005506,名古屋市
東別院,ひがしべついん,higashibetsuin,35.14994,136.90458,005525,名古屋市
黒川,くろかわ,kurokawa,35.19716,136.91016,005362,名古屋市
名城公園,めいじょうこうえん,meijoukouen,35.19046,136.90477,005390,名古屋市
赤池,あかいけ,akaike,35.12104,137.01821,005624,名古屋市
いりなか,いりなか,irinaka,35.14387,136.95454,005548,名古屋市
八事,やごと,yagoto,35.13703,136.96438,005567,名古屋市
原,はら,hara,35.12604,136.99709,005602,名古屋市
塩釜口,しおがまぐち,shiogamaguchi,35.13243,136.97863,005582,名古屋市
植田,うえだ,ueda,35.1285,136.98856,005592,名古屋市
平針,ひらばり,hirabari,35.1227,137.00722,005618,名古屋市
浅間町,せんげんちょう,sengenchou,35.18332,136.89021,005409,名古屋市
丸の内,まるのうち,marunouchi,35.17398,136.89769,005431,名古屋市
浄心,じょうしん,joushin,35.1921,136.89079,005385,名古屋市
川名,かわな,kawana,35.14872,136.94826,005534,名古屋市
大須観音,おおすかんのん,oosukannon,35.16141,136.89808,005494,名古屋市
上小田井,かみおたい,kamiotai,35.2233,136.87702,005297,名古屋市
御器所,ごきそ,gokiso,35.14959,136.93377,005526,名古屋市
庄内通,しょうないどおり,shounaidoori,35.20382,136.89101,005338,名古屋市
庄内緑地公園,しょうないりょくちこうえん,shounairyokuchikouen,35.21503,136.88662,005310,名古屋市
荒畑,あらはた,arahata,35.1496,136.92523,005528,名古屋市
茶屋ヶ坂,ちゃやがさか,chayagasaka,35.18466,136.96213,005406,名古屋市
八事日赤,やごとにっせき,yagotonisseki,35.14464,136.96489,005542,名古屋市
総合リハビリセンター,そうごうりはびりせんたー,sougourihabirisenta-,35.1305,136.95448,005586,名古屋市
自由ヶ丘,じゆうがおか,jiyuugaoka,35.17539,136.96681,005429,名古屋市
名古屋大学,なごやだいがく,nagoyadaigaku,35.15451,136.96658,005516,名古屋市
新瑞橋,あらたまばし,aratamabashi,35.11832,136.9368,005632,名古屋市
ナゴヤドーム前矢田,なごやどーむまえやだ,nagoyado-mumaeyada,35.19093,136.94399,005389,名古屋市
西高蔵,にしたかくら,nishitakakura,35.13487,136.90181,005573,名古屋市
熱田神宮西,あつたじんぐうにし,atsutajinguunishi,35.12765,136.90682,005597,名古屋市
熱田神宮伝馬町,あつたじんぐうてんまちょう,atsutajinguutenmachou,35.12088,136.91044,005627,名古屋市
瑞穂運動場東,みずほうんどうじょうひがし,mizuhoundoujouhigashi,35.12271,136.94834,005616,名古屋市
堀田,ほりた,horita,35.11646,136.92146,005640,名古屋市
妙音通,みょうおんどおり,myouonndoori,35.11712,136.92958,005637,名古屋市
野並,のなみ,nonami,35.10261,136.9549,005692,名古屋市
車道,くるまみち,kurumamichi,35.17341,136.92949,005438,名古屋市
瑞穂区役所,みずほくやくしょ,mizuhokuyakusho,35.13203,136.93439,005583,名古屋市
桜山,さくらやま,sakurayama,35.14004,136.93331,005563,名古屋市
吹上,ふきあげ,fukiage,35.15881,136.93522,005503,名古屋市
瑞穂運動場西,みずほうんどうじょうにし,mizuhoundoujounishi,35.1251,136.93544,005608,名古屋市
高岳,たかおか,takaoka,35.17417,136.91619,005434,名古屋市
桜本町,さくらほんまち,sakurahonmachi,35.10932,136.93684,005667,名古屋市
太閤通,たいこうどおり,taikoudoori,35.16763,136.87339,005476,名古屋市
国際センター,こくさいせんたー,kokusaisenta-,35.17206,136.88898,005441,名古屋市
鶴里,つるさと,tsurusato,35.10557,136.9442,005681,名古屋市
上飯田,かみいいだ,kamiiida,35.20361,136.92968,005339,名古屋市
江吉良,えぎら,egira,35.31545,136.69972,005067,名古屋鉄道
新羽島,しんはしま,shinnhashima,35.31533,136.68695,005069,名古屋鉄道
太田川,おおたがわ,ootagawa,35.02031,136.89257,005911,名古屋鉄道
高横須賀,たかよこすか,takayokosuka,35.00965,136.89374,005968,名古屋鉄道
南加木屋,みなみかぎや,minamikagiya,34.98927,136.90686,006059,名古屋鉄道
富貴,ふうき,fuuki,34.82933,136.91677,006492,名古屋鉄道
坂部,さかべ,sakabe,34.94097,136.91672,006210,名古屋鉄道
成岩,ならわ,narawa,34.8862,136.92185,006346,名古屋鉄道
巽ヶ丘,たつみがおか,tatsumigaoka,34.96229,136.91567,006160,名古屋鉄道
青山,あおやま,aoyama,34.87874,136.91729,006366,名古屋鉄道
阿久比,あぐい,agui,34.93131,136.91846,006234,名古屋鉄道
知多半田,ちたはんだ,chitahanda,34.89399,136.92588,006321,名古屋鉄道
植大,うえだい,uedai,34.91744,136.92345,006270,名古屋鉄道
住吉町,すみよしちょう,sumiyoshichou,34.9021,136.92574,006303,名古屋鉄道
半田口,はんだぐち,handaguchi,34.90909,136.92547,006292,名古屋鉄道
知多武豊,ちたたけとよ,chitataketoyo,34.85062,136.91655,006433,名古屋鉄道
八幡新田,やわたしんでん,yawatashinndenn,34.97378,136.91262,006122,名古屋鉄道
河和口,こうわぐち,kouwaguchi,34.79725,136.91898,006646,名古屋鉄道
上ゲ,あげ,age,34.85833,136.91646,006415,名古屋鉄道
河和,こうわ,kouwa,34.77803,136.91227,006720,名古屋鉄道
白沢,しらさわ,shirasawa,34.95508,136.91538,006176,名古屋鉄道
三柿野,みかきの,mikakino,35.40008,136.87617,004829,名古屋鉄道
市民公園前,しみんこうえんまえ,shiminkouenmae,35.40057,136.8419,004822,名古屋鉄道
苧ヶ瀬,おがせ,ogase,35.4033,136.91238,004806,名古屋鉄道
羽場,はば,haba,35.40119,136.92156,004817,名古屋鉄道
細畑,ほそばた,hosobata,35.40157,136.7854,004814,名古屋鉄道
各務原市役所前,かかみがはらしやくしょまえ,kakamigaharashiyakushomae,35.40085,136.84733,004820,名古屋鉄道
新加納,しんかのう,shinkanou,35.39939,136.8244,004832,名古屋鉄道
新那加,しんなか,shinnaka,35.40011,136.83386,004828,名古屋鉄道
手力,てぢから,tedikara,35.39826,136.80448,004834,名古屋鉄道
名電各務原,めいでんかかみがはら,meidenkakamigahara,35.40256,136.90103,004809,名古屋鉄道
切通,きりどおし,kiridooshi,35.40028,136.79562,004825,名古屋鉄道
二十軒,にじっけん,nijikkenn,35.40017,136.8893,004827,名古屋鉄道
鵜沼宿,うぬまじゅく,unumajuku,35.39988,136.93241,004830,名古屋鉄道
新鵜沼,しんうぬま,shinunuma,35.39684,136.94426,004838,名古屋鉄道
高田橋,たかだばし,takadabashi,35.39841,136.81153,004833,名古屋鉄道
名鉄岐阜,めいてつぎふ,meitetsugifu,35.41124,136.76063,004783,名古屋鉄道
田神,たがみ,tagami,35.41129,136.77216,004784,名古屋鉄道
六軒,ろっけん,rokkenn,35.40108,136.86158,004819,名古屋鉄道
吉良吉田,きらよしだ,kirayoshida,34.79428,137.07125,006659,名古屋鉄道
西浦,にしうら,nishiura,34.78997,137.17871,006680,名古屋鉄道
三河鹿島,みかわかしま,mikawakashima,34.81331,137.1897,006574,名古屋鉄道
形原,かたはら,katahara,34.79841,137.18464,006638,名古屋鉄道
東幡豆,ひがしはず,higashihazu,34.78955,137.14593,006681,名古屋鉄道
三河鳥羽,みかわとば,mikawatoba,34.79332,137.10506,006663,名古屋鉄道
蒲郡競艇場前,がまごおりきょうていじょうまえ,gamagoorikyouteijoumae,34.82543,137.20212,006520,名古屋鉄道
西幡豆,にしはず,nishihazu,34.79248,137.12135,006667,名古屋鉄道
こどもの国,こどものくに,kodomonokuni,34.7886,137.16274,006687,名古屋鉄道
常滑,とこなめ,tokoname,34.89117,136.83511,006332,名古屋鉄道
りんくう常滑,りんくうとこなめ,rinkuutokoname,34.87962,136.8281,006362,名古屋鉄道
中部国際空港,ちゅうぶこくさいくうこう,chuubukokusaikuukou,34.8599,136.81598,006409,名古屋鉄道
犬山,いぬやま,inuyama,35.3799,136.94554,004888,名古屋鉄道
布袋,ほてい,hotei,35.31707,136.87294,005063,名古屋鉄道
扶桑,ふそう,fusou,35.35965,136.91609,004947,名古屋鉄道
石仏,いしぼとけ,ishibotoke,35.29554,136.87118,005128,名古屋鉄道
江南,こうなん,kounan,35.3347,136.87206,005011,名古屋鉄道
犬山遊園,いぬやまゆうえん,inuyamayuuen,35.39041,136.94693,004859,名古屋鉄道
犬山口,いぬやまぐち,inuyamaguchi,35.37423,136.93997,004905,名古屋鉄道
岩倉,いわくら,iwakura,35.27797,136.87358,005165,名古屋鉄道
柏森,かしわもり,kashiwamori,35.34482,136.90025,004980,名古屋鉄道
木津用水,こつようすい,kotsuyousui,35.36684,136.92602,004925,名古屋鉄道
下小田井,しもおたい,shimootai,35.20243,136.87081,005344,名古屋鉄道
大山寺,おおやまでら,ooyamadera,35.26331,136.87479,005197,名古屋鉄道
徳重・名古屋芸大,とくしげ・なごやげいだい,tokushige・nagoyageidai,35.25575,136.87336,005220,名古屋鉄道
西春,にしはる,nishiharu,35.24478,136.87129,005251,名古屋鉄道
中小田井,なかおたい,nakaotai,35.21476,136.87685,005312,名古屋鉄道
御嵩口,みたけぐち,mitakeguchi,35.43131,137.12174,004734,名古屋鉄道
明智,あけち,akechi,35.43335,137.08772,004725,名古屋鉄道
西可児,にしかに,nishikani,35.40472,137.01066,004800,名古屋鉄道
新可児,しんかに,shinkani,35.42327,137.05568,004760,名古屋鉄道
御嵩,みたけ,mitake,35.42973,137.12754,004744,名古屋鉄道
富岡前,とみおかまえ,tomiokamae,35.37953,136.96218,004893,名古屋鉄道
顔戸,ごうど,goudo,35.43453,137.10514,004723,名古屋鉄道
日本ライン今渡,にほんらいんいまわたり,nihonrainimawatari,35.43231,137.03693,004726,名古屋鉄道
可児川,かにがわ,kanigawa,35.41825,137.01846,004770,名古屋鉄道
善師野,ぜんじの,zenjino,35.3898,136.98006,004861,名古屋鉄道
梅坪,うめつぼ,umetsubo,35.09967,137.16229,005698,名古屋鉄道
若林,わかばやし,wakabayashi,35.02631,137.09584,005891,名古屋鉄道
三河知立,みかわちりゅう,mikawachiryuu,35.00401,137.0453,005989,名古屋鉄道
越戸,こしど,koshido,35.10767,137.18013,005672,名古屋鉄道
豊田市,とよたし,toyotashi,35.08726,137.15624,005733,名古屋鉄道
竹村,たけむら,takemura,35.04008,137.11476,005855,名古屋鉄道
刈谷市,かりやし,kariyashi,34.98468,136.99394,006082,名古屋鉄道
平戸橋,ひらとばし,hiratobashi,35.11455,137.18459,005651,名古屋鉄道
土橋,どばし,dobashi,35.05823,137.12947,005809,名古屋鉄道
重原,しげはら,shigehara,34.99478,137.02378,006032,名古屋鉄道
猿投,さなげ,sanage,35.12174,137.17871,005622,名古屋鉄道
三河八橋,みかわやつはし,mikawayatsuhashi,35.01095,137.07724,005958,名古屋鉄道
上挙母,うわごろも,uwagoromo,35.07192,137.15467,005760,名古屋鉄道
知立,ちりゅう,chiryuu,35.00623,137.03967,005984,名古屋鉄道
吉浜,よしはま,yoshihama,34.94671,136.98944,006201,名古屋鉄道
碧南中央,へきなんちゅうおう,hekinanchuuou,34.88731,136.98944,006344,名古屋鉄道
碧南,へきなん,hekinan,34.87402,136.98563,006381,名古屋鉄道
北新川,きたしんかわ,kitashinkawa,34.90598,136.99249,006298,名古屋鉄道
高浜港,たかはまみなと,takahamaminato,34.92153,136.98938,006261,名古屋鉄道
新川町,しんかわちょう,shinkawachou,34.89661,136.99031,006315,名古屋鉄道
小垣江,おがきえ,ogakie,34.96388,136.99552,006155,名古屋鉄道
三河高浜,みかわたかはま,mikawatakahama,34.93077,136.98996,006236,名古屋鉄道
田県神社前,たがたじんじゃまえ,tagatajinjamae,35.3174,136.94379,005061,名古屋鉄道
間内,まない,manai,35.2716,136.93119,005179,名古屋鉄道
羽黒,はぐろ,haguro,35.35161,136.95253,004965,名古屋鉄道
小牧,こまき,komaki,35.28896,136.92799,005139,名古屋鉄道
味岡,あじおか,ajioka,35.30938,136.94034,005089,名古屋鉄道
小牧口,こまきぐち,komakiguchi,35.28175,136.9277,005156,名古屋鉄道
楽田,がくでん,gakuden,35.33056,136.95009,005027,名古屋鉄道
味美,あじよし,ajiyoshi,35.23511,136.93719,005267,名古屋鉄道
味鋺,あじま,ajima,35.22281,136.93627,005299,名古屋鉄道
牛山,うしやま,ushiyama,35.26406,136.93134,005196,名古屋鉄道
春日井,かすがい,kasugai,35.25036,136.93624,005234,名古屋鉄道
大江,おおえ,ooe,35.0933,136.9128,005714,名古屋鉄道
朝倉,あさくら,asakura,34.99386,136.86346,006038,名古屋鉄道
豊田本町,とよだほんまち,toyodahonnmachi,35.11363,136.91082,005658,名古屋鉄道
尾張横須賀,おわりよこすか,owariyokosuka,35.01002,136.88555,005966,名古屋鉄道
新日鉄前,しんにってつまえ,shinnnittetsumae,35.03514,136.89949,005869,名古屋鉄道
柴田,しばた,shibata,35.07283,136.90908,005757,名古屋鉄道
神宮前,じんぐうまえ,jinguumae,35.12571,136.91257,005605,名古屋鉄道
長浦,ながうら,nagaura,34.9784,136.84782,006106,名古屋鉄道
道徳,どうとく,doutoku,35.1057,136.90952,005680,名古屋鉄道
大同町,だいどうちょう,daidouchou,35.08026,136.90935,005743,名古屋鉄道
名和,なわ,nawa,35.06092,136.91169,005796,名古屋鉄道
聚楽園,しゅうらくえん,shuurakuenn,35.04282,136.90306,005852,名古屋鉄道
寺本,てらもと,teramoto,35.00021,136.87544,006009,名古屋鉄道
古見,こみ,komi,34.98774,136.85678,006068,名古屋鉄道
蒲池,かまち,kamachi,34.91528,136.82566,006273,名古屋鉄道
日長,ひなが,hinaga,34.96166,136.83217,006161,名古屋鉄道
多屋,たや,taya,34.89703,136.8307,006314,名古屋鉄道
西ノ口,にしのくち,nishinokuchi,34.92461,136.82676,006255,名古屋鉄道
榎戸,えのきど,enokido,34.90495,136.8282,006299,名古屋鉄道
大野町,おおのちょう,oonochou,34.93543,136.8275,006222,名古屋鉄道
新舞子,しんまいこ,shinmaiko,34.94973,136.8286,006194,名古屋鉄道
新瀬戸,しんせと,shinseto,35.22553,137.07769,005289,名古屋鉄道
守山自衛隊前,もりやまじえいたいまえ,moriyamajieitaimae,35.19619,136.95757,005367,名古屋鉄道
喜多山,きたやま,kitayama,35.20506,136.98811,005336,名古屋鉄道
水野,みずの,mizuno,35.2242,137.06942,005295,名古屋鉄道
尾張旭,おわりあさひ,owariasahi,35.21677,137.03625,005307,名古屋鉄道
三郷,さんごう,sanngou,35.21624,137.05237,005308,名古屋鉄道
小幡,おばた,obata,35.20007,136.97556,005348,名古屋鉄道
旭前,あさひまえ,asahimae,35.21416,137.01975,005315,名古屋鉄道
瓢箪山,ひょうたんやま,hyoutanyama,35.19715,136.96445,005363,名古屋鉄道
瀬戸市役所前,せとしやくしょまえ,setoshiyakushomae,35.225,137.08421,005293,名古屋鉄道
印場,いんば,innba,35.21103,137.01104,005324,名古屋鉄道
尾張瀬戸,おわりせと,owariseto,35.22489,137.09674,005294,名古屋鉄道
大森・金城学院前,おおもり・きんじょうがくいんまえ,oomori・kinjougakuinmae,35.20694,136.99659,005328,名古屋鉄道
東大手,ひがしおおて,higashioote,35.18345,136.90848,005408,名古屋鉄道
矢田,やた,yata,35.19366,136.948,005378,名古屋鉄道
尼ヶ坂,あまがさか,amagasaka,35.1878,136.91918,005403,名古屋鉄道
森下,もりした,morishita,35.18825,136.92929,005402,名古屋鉄道
清水,しみず,shimizu,35.1871,136.91394,005405,名古屋鉄道
栄町,さかえまち,sakaemachi,35.17049,136.90885,005455,名古屋鉄道
新安城,しんあんじょう,shinnannjou,34.9869,137.08552,006072,名古屋鉄道
西尾口,にしおぐち,nishioguchi,34.87074,137.0627,006386,名古屋鉄道
桜井,さくらい,sakurai,34.91752,137.08838,006269,名古屋鉄道
上横須賀,かみよこすか,kamiyokosuka,34.83012,137.07214,006490,名古屋鉄道
堀内公園,ほりうちこうえん,horiuchikouen,34.92762,137.08965,006243,名古屋鉄道
北安城,きたあんじょう,kitaanjou,34.96465,137.09215,006151,名古屋鉄道
福地,ふくち,fukuchi,34.84469,137.04856,006453,名古屋鉄道
桜町前,さくらまちまえ,sakuramachimae,34.88024,137.06246,006360,名古屋鉄道
南安城,みなみあんじょう,minamianjou,34.95191,137.0926,006187,名古屋鉄道
碧海古井,へきかいふるい,hekikaifurui,34.9372,137.09084,006221,名古屋鉄道
西尾,にしお,nishio,34.86392,137.05784,006403,名古屋鉄道
米津,よねづ,yonedu,34.89286,137.06108,006328,名古屋鉄道
美浜緑苑,みはまりょくえん,mihamaryokuen,34.80029,136.86309,006628,名古屋鉄道
知多奥田,ちたおくだ,chitaokuda,34.78719,136.86449,006690,名古屋鉄道
上野間,かみのま,kaminoma,34.80727,136.86681,006599,名古屋鉄道
野間,のま,noma,34.7723,136.86075,006735,名古屋鉄道
内海,うちうみ,uchiumi,34.74469,136.87525,006857,名古屋鉄道
東名古屋港,ひがしなごやこう,higashinagoyakou,35.08909,136.89919,005727,名古屋鉄道
笠松,かさまつ,kasamatsu,35.37468,136.76465,004902,名古屋鉄道
羽島市役所前,はしましやくしょまえ,hashimashiyakushomae,35.32195,136.69998,005046,名古屋鉄道
南宿,みなみじゅく,minamijuku,35.34788,136.72866,004975,名古屋鉄道
須賀,すか,suka,35.33987,136.72678,004994,名古屋鉄道
西笠松,にしかさまつ,nishikasamatsu,35.36883,136.75777,004917,名古屋鉄道
柳津,やないづ,yanaizu,35.36504,136.73993,004931,名古屋鉄道
竹鼻,たけはな,takehana,35.32678,136.70644,005036,名古屋鉄道
不破一色,ふわいしき,fuwaishiki,35.33297,136.72191,005016,名古屋鉄道
甚目寺,じもくじ,jimokuji,35.19596,136.82586,005368,名古屋鉄道
須ヶ口,すかぐち,sukaguchi,35.19893,136.84576,005352,名古屋鉄道
津島,つしま,tsushima,35.17803,136.73107,005420,名古屋鉄道
藤浪,ふじなみ,fujinami,35.18883,136.73892,005396,名古屋鉄道
木田,きだ,kida,35.1953,136.78801,005372,名古屋鉄道
青塚,あおつか,aotsuka,35.19871,136.76694,005355,名古屋鉄道
勝幡,しょばた,shobata,35.19525,136.75038,005375,名古屋鉄道
七宝,しっぽう,shippou,35.19579,136.80597,005370,名古屋鉄道
観音寺,かんおんじ,kanonji,35.28972,136.78617,005138,名古屋鉄道
萩原,はぎわら,hagiwara,35.27717,136.75771,005167,名古屋鉄道
二子,ふたご,futago,35.28376,136.76569,005150,名古屋鉄道
奥町,おくちょう,okuchou,35.32435,136.7611,005042,名古屋鉄道
開明,かいめい,kaimei,35.31927,136.77411,005056,名古屋鉄道
苅安賀,かりやすか,kariyasuka,35.28714,136.77826,005142,名古屋鉄道
西一宮,にしいちのみや,nishiichinomiya,35.30749,136.79214,005095,名古屋鉄道
名鉄一宮,めいてついちのみや,meitetsuichinomiya,35.30209,136.79698,005109,名古屋鉄道
玉ノ井,たまのい,tamanoi,35.33485,136.75797,005008,名古屋鉄道
日比野,ひびの,hibino,35.16368,136.7286,005483,名古屋鉄道
山崎,やまざき,yamazaki,35.25644,136.73945,005213,名古屋鉄道
玉野,たまの,tamano,35.2662,136.7478,005189,名古屋鉄道
六輪,ろくわ,rokuwa,35.20222,136.72916,005346,名古屋鉄道
上丸渕,うえまるぶち,uemarubuchi,35.23388,136.73252,005270,名古屋鉄道
町方,まちかた,machikata,35.18992,136.72704,005394,名古屋鉄道
佐屋,さや,saya,35.14755,136.71669,005536,名古屋鉄道
渕高,ふちだか,fuchidaka,35.21395,136.72736,005317,名古屋鉄道
五ノ三,ごのさん,gonosann,35.12935,136.71144,005589,名古屋鉄道
森上,もりかみ,morikami,35.24761,136.73696,005243,名古屋鉄道
丸渕,まるぶち,marubuchi,35.22253,136.72899,005301,名古屋鉄道
豊川稲荷,とよかわいなり,toyokawainari,34.82177,137.39596,006533,名古屋鉄道
諏訪町,すわちょう,suwachou,34.82354,137.37044,006526,名古屋鉄道
八幡,はちまん,hachimann,34.82909,137.35202,006496,名古屋鉄道
国府,こくぶ,kokubu,34.83745,137.32814,006468,名古屋鉄道
稲荷口,いなりぐち,inariguchi,34.81842,137.38774,006551,名古屋鉄道
黒笹,くろざさ,kurozasa,35.12767,137.0916,005596,名古屋鉄道
米野木,こめのき,komenoki,35.1237,137.06699,005613,名古屋鉄道
上豊田,かみとよた,kamitoyota,35.11618,137.1551,005643,名古屋鉄道
三好ヶ丘,みよしがおか,miyoshigaoka,35.127,137.11142,005599,名古屋鉄道
日進,にっしん,nisshinn,35.11839,137.04878,005633,名古屋鉄道
浄水,じょうすい,jousui,35.12129,137.13732,005623,名古屋鉄道
牛田,うした,ushita,34.99928,137.06088,006013,名古屋鉄道
左京山,さきょうやま,sakyouyama,35.07052,136.96038,005766,名古屋鉄道
豊明,とよあけ,toyoake,35.04114,137.00825,005854,名古屋鉄道
有松,ありまつ,arimatsu,35.06769,136.9711,005774,名古屋鉄道
中京競馬場前,ちゅうきょうけいばじょうまえ,chuukyoukeibajoumae,35.0615,136.98089,005795,名古屋鉄道
一ツ木,ひとつぎ,hitotsugi,35.01361,137.02546,005938,名古屋鉄道
富士松,ふじまつ,fujimatsu,35.02981,137.01644,005879,名古屋鉄道
前後,ぜんご,zengo,35.05208,136.99593,005826,名古屋鉄道
茶所,ちゃじょ,chajo,35.40208,136.76892,004813,名古屋鉄道
黒田,くろだ,kuroda,35.3502,136.77752,004966,名古屋鉄道
木曽川堤,きそがわづつみ,kisogawadutsumi,35.36501,136.77051,004932,名古屋鉄道
島氏永,しまうじなが,shimaujinaga,35.27115,136.80087,005180,名古屋鉄道
加納,かのう,kanou,35.40518,136.76611,004799,名古屋鉄道
妙興寺,みょうこうじ,myoukouji,35.2873,136.79822,005141,名古屋鉄道
岐南,ぎなん,ginan,35.38978,136.76925,004862,名古屋鉄道
今伊勢,いまいせ,imaise,35.31835,136.78913,005058,名古屋鉄道
石刀,いわと,iwato,35.32619,136.78537,005039,名古屋鉄道
新木曽川,しんきそがわ,shinkisogawa,35.34205,136.77939,004989,名古屋鉄道
西枇杷島,にしびわじま,nishibiwajima,35.19509,136.86528,005376,名古屋鉄道
呼続,よびつぎ,yobitsugi,35.11476,136.93037,005648,名古屋鉄道
本笠寺,ほんかさでら,honkasadera,35.09908,136.93344,005701,名古屋鉄道
新清洲,しんきよす,shinkiyosu,35.21146,136.83536,005323,名古屋鉄道
鳴海,なるみ,narumi,35.07843,136.95119,005745,名古屋鉄道
新川橋,しんかわばし,shinkawabashi,35.19525,136.85262,005374,名古屋鉄道
東枇杷島,ひがしびわじま,higashibiwajima,35.18994,136.87032,005393,名古屋鉄道
山王,さんのう,sannou,35.15189,136.88877,005521,名古屋鉄道
堀田,ほりた,horita,35.12023,136.92,005628,名古屋鉄道
栄生,さこう,sakou,35.18379,136.87307,005407,名古屋鉄道
二ツ杁,ふたついり,futatsuiri,35.19466,136.85979,005377,名古屋鉄道
名鉄名古屋,めいてつなごや,meitetsunagoya,35.17044,136.88387,005457,名古屋鉄道
本星崎,もとほしざき,motohoshizaki,35.08748,136.93734,005732,名古屋鉄道
丸ノ内,まるのうち,marunouchi,35.20421,136.84214,005337,名古屋鉄道
桜,さくら,sakura,35.10606,136.93463,005678,名古屋鉄道
大里,おおさと,oosato,35.22641,136.8183,005287,名古屋鉄道
奥田,おくだ,okuda,35.23503,136.81115,005268,名古屋鉄道
国府宮,こうのみや,kounomiya,35.25428,136.80294,005223,名古屋鉄道
男川,おとがわ,otogawa,34.93744,137.18336,006220,名古屋鉄道
名電山中,めいでんやまなか,meidennyamanaka,34.89952,137.2427,006310,名古屋鉄道
東岡崎,ひがしおかざき,higashiokazaki,34.95203,137.16745,006185,名古屋鉄道
伊奈,いな,ina,34.80285,137.35479,006614,名古屋鉄道
名電長沢,めいでんながさわ,meidennagasawa,34.87147,137.28839,006384,名古屋鉄道
御油,ごゆ,goyu,34.84606,137.3215,006451,名古屋鉄道
岡崎公園前,おかざきこうえんまえ,okazakikouenmae,34.95491,137.15347,006177,名古屋鉄道
美合,みあい,miai,34.92371,137.19634,006257,名古屋鉄道
本宿,もとじゅく,motojuku,34.89293,137.25998,006327,名古屋鉄道
藤川,ふじかわ,fujikawa,34.91324,137.21857,006277,名古屋鉄道
宇頭,うとう,utou,34.97132,137.11811,006131,名古屋鉄道
矢作橋,やはぎばし,yahagibashi,34.96107,137.13997,006163,名古屋鉄道
小田渕,おだぶち,odabuchi,34.81476,137.34563,006568,名古屋鉄道
名電赤坂,めいでんあかさか,meidenakasaka,34.85936,137.31114,006413,名古屋鉄道
荒子,あらこ,arako,35.14005,136.86194,005562,名古屋臨海高速鉄道
中島,なかしま,nakashima,35.12519,136.86141,005607,名古屋臨海高速鉄道
港北,こうほく,kouhoku,35.11464,136.86277,005649,名古屋臨海高速鉄道
南荒子,みなみあらこ,minamiarako,35.13164,136.86194,005584,名古屋臨海高速鉄道
稲永,いなえい,inaei,35.09151,136.86336,005723,名古屋臨海高速鉄道
野跡,のせき,noseki,35.07533,136.85419,005752,名古屋臨海高速鉄道
荒子川公園,あらこがわこうえん,arakogawakouenn,35.10451,136.86131,005683,名古屋臨海高速鉄道
金城ふ頭,きんじょうふとう,kinjoufutou,35.04889,136.84925,005838,名古屋臨海高速鉄道
ささしまライブ,ささしまらいぶ,sasashimaraibu,35.16202,136.88192,005490,名古屋臨海高速鉄道
小本,こもと,komoto,35.14906,136.86146,005532,名古屋臨海高速鉄道
東野,ひがしの,higashino,35.44627,137.42882,004687,明知鉄道
明智,あけち,akechi,35.30598,137.38737,005100,明知鉄道
花白温泉,はなしろおんせん,hanashiroonsen,35.35502,137.40736,004956,明知鉄道
岩村,いわむら,iwamura,35.36862,137.43419,004918,明知鉄道
山岡,やまおか,yamaoka,35.35002,137.39571,004967,明知鉄道
野志,のし,noshi,35.32207,137.38939,005045,明知鉄道
